0,0,0,0,0,0,0,0,0
0.1,3215,0,0,0,2,25,0,0
5.1,3215,0,0,0,2,172,0,0
10.1,3215,0,0,0,2,242,0,0
15.1,3215,0,0,0,2,294,0,0
20.1,3215,0,0,0,2,338,0,0
25.1,3215,0,0,0,2,377,0,0
30.1,3215,0,0,0,2,411,0,0
35.1,3215,0,0,0,2,443,0,0
40.1,3215,0,0,0,2,472,0,0
45.1,3215,0,0,0,2,499,0,0
50.1,3215,0,0,0,2,524,0,0
55.1,3215,0,0,0,2,548,0,0
60.1,3215,0,0,0,2,570,0,0
65.1,3215,0,0,0,2,592,0,0
70.1,3215,0,0,0,2,612,0,0
75.1,3214,0,0,0,2,632,0,0
80.1,3214,0,0,0,2,651,0,0
85.1,3214,0,0,0,2,669,0,0
90.1,3214,0,0,0,2,686,0,0
95.1,3214,0,0,0,2,702,0,0
100.1,3214,0,0,0,2,719,0,0
105.1,3213,0,0,0,2,734,0,0
110.1,3213,0,0,0,2,749,0,0
115.1,3213,0,0,0,2,764,0,0
120.1,3213,0,0,0,2,778,0,0
125.1,3213,0,0,0,2,792,0,0
130.1,3212,0,0,0,2,805,0,0
135.1,3212,0,0,0,2,818,0,0
140.1,3212,0,0,0,2,830,0,0
145.1,3212,0,0,0,2,843,0,0
150.1,3211,0,0,0,2,855,0,0
155.1,3211,0,0,0,2,866,0,0
160.1,3211,0,0,0,2,878,0,0
165.1,3210,0,0,0,2,889,0,0
170.1,3210,0,0,0,2,900,0,0
175.1,3210,0,0,0,2,910,0,0
180.1,3209,0,0,0,2,920,0,0
185.1,3209,0,0,0,2,931,0,0
190.1,3209,0,0,0,2,940,0,0
195.1,3208,0,0,0,2,950,0,0
200.1,3208,0,0,0,2,960,0,0
205.1,3208,0,0,0,2,969,0,0
210.1,3207,0,0,0,2,978,0,0
215.1,3207,0,0,0,2,987,0,0
220.1,3206,0,0,0,2,995,0,0
225.1,3206,0,0,0,2,1004,0,0
230.1,3206,0,0,0,2,1012,0,0
235.1,3205,0,0,0,2,1021,0,0
240.1,3205,0,0,0,2,1029,0,0
245.1,3204,0,0,0,2,1036,0,0
250.1,3204,0,0,0,2,1044,0,0
255.1,3203,0,0,0,2,1052,0,0
260.1,3203,0,0,0,2,1059,0,0
265.1,3202,0,0,0,2,1067,0,0
270.1,3202,0,0,0,2,1074,0,0
275.1,3201,0,0,0,2,1081,0,0
280.1,3201,0,0,0,2,1088,0,0
285.1,3200,0,0,0,2,1095,0,0
290.1,3200,0,0,0,2,1101,0,0
295.1,3199,0,0,0,2,1108,0,0
300.1,3199,0,0,0,2,1115,0,0
305.1,3198,0,0,0,2,1121,0,0
310.1,3197,0,0,0,2,1127,0,0
315.1,3197,0,0,0,2,1133,0,0
320.1,3196,0,0,0,2,1139,0,0
325.1,3196,0,0,0,2,1145,0,0
330.1,3195,0,0,0,2,1151,0,0
335.1,3194,0,0,0,2,1157,0,0
340.1,3194,0,0,0,2,1163,0,0
345.1,3193,0,0,0,2,1168,0,0
350.1,3192,0,0,0,2,1174,0,0
355.1,3192,0,0,0,2,1179,0,0
360.1,3191,0,0,0,2,1185,0,0
365.1,3190,0,0,0,2,1190,0,0
370.1,3189,0,0,0,2,1195,0,0
375.1,3189,0,0,0,2,1200,0,0
380.1,3188,0,0,0,2,1206,0,0
385.1,3187,0,0,0,2,1210,0,0
390.1,3186,0,0,0,2,1215,0,0
395.1,3185,0,0,0,2,1220,0,0
400.1,3185,0,0,0,2,1225,0,0
405.1,3184,0,0,0,2,1230,0,0
410.1,3183,0,0,0,2,1234,0,0
415.1,3182,0,0,0,2,1239,0,0
420.1,3181,0,0,0,2,1243,0,0
425.1,3180,0,0,0,2,1248,0,0
430.1,3180,0,0,0,2,1252,0,0
435.1,3179,0,0,0,2,1257,0,0
440.1,3178,0,0,0,2,1261,0,0
445.1,3177,0,0,0,2,1265,0,0
450.1,3176,0,0,0,2,1269,0,0
455.1,3175,0,0,0,2,1273,0,0
460.1,3174,0,0,0,2,1277,0,0
465.1,3173,0,0,0,2,1281,0,0
470.1,3172,0,0,0,2,1285,0,0
475.1,3171,0,0,0,2,1289,0,0
480.1,3170,0,0,0,2,1293,0,0
485.1,3169,0,0,0,2,1297,0,0
490.1,3168,0,0,0,2,1301,0,0
495.1,3167,0,0,0,2,1304,0,0
500.1,3166,0,0,0,2,1308,0,0
505.1,3165,0,0,0,2,1311,0,0
510.1,3163,0,0,0,2,1315,0,0
515.1,3162,0,0,0,2,1318,0,0
520.1,3161,0,0,0,2,1322,0,0
525.1,3160,0,0,0,2,1325,0,0
530.1,3159,0,0,0,2,1329,0,0
535.1,3158,0,0,0,2,1332,0,0
540.1,3156,0,0,0,2,1335,0,0
545.1,3155,0,0,0,2,1339,0,0
550.1,3154,0,0,0,2,1342,0,0
555.1,3153,0,0,0,2,1345,0,0
560.1,3151,0,0,0,2,1348,0,0
565.1,3150,0,0,0,2,1351,0,0
570.1,3149,0,0,0,2,1354,0,0
575.1,3148,0,0,0,2,1357,0,0
580.1,3146,0,0,0,2,1360,0,0
585.1,3145,0,0,0,2,1363,0,0
590.1,3143,0,0,0,2,1366,0,0
595.1,3142,0,0,0,2,1369,0,0
600.1,3141,0,0,0,2,1372,0,0
605.1,3139,0,0,0,2,1375,0,0
610.1,3138,0,0,0,2,1377,0,0
615.1,3136,0,0,0,2,1380,0,0
620.1,3135,0,0,0,2,1383,0,0
625.1,3133,0,0,0,2,1386,0,0
630.1,3132,0,0,0,2,1388,0,0
635.1,3130,0,0,0,2,1391,0,0
640.1,3129,0,0,0,2,1393,0,0
645.1,3127,0,0,0,2,1396,0,0
650.1,3125,0,0,0,2,1399,0,0
655.1,3124,0,0,0,2,1401,0,0
660.1,3122,0,0,0,2,1404,0,0
665.1,3120,0,0,0,2,1406,0,0
670.1,3119,0,0,0,2,1408,0,0
675.1,3117,0,0,0,2,1411,0,0
680.1,3115,0,0,0,2,1413,0,0
685.1,3113,0,0,0,2,1416,0,0
690.1,3112,0,0,0,2,1418,0,0
695.1,3110,0,0,0,2,1420,0,0
700.1,3108,0,0,0,2,1422,0,0
705.1,3106,0,0,0,2,1425,0,0
710.1,3104,0,0,0,2,1427,0,0
715.1,3102,0,0,0,2,1429,0,0
720.1,3100,0,0,0,2,1431,0,0
725.1,3098,0,0,0,2,1433,0,0
730.1,3096,0,0,0,2,1436,0,0
735.1,3094,0,0,0,2,1438,0,0
740.1,3092,0,0,0,2,1440,0,0
745.1,3090,0,0,0,2,1442,0,0
750.1,3088,0,0,0,2,1444,0,0
755.1,3086,0,0,0,2,1446,0,0
760.1,3084,0,0,0,2,1448,0,0
765.1,3081,0,0,0,2,1450,0,0
770.1,3079,0,0,0,2,1452,0,0
775.1,3077,0,0,0,2,1454,0,0
780.1,3074,0,0,0,2,1456,0,0
785.1,3072,0,0,0,2,1458,0,0
790.1,3070,0,0,0,2,1459,0,0
795.1,3067,0,0,0,2,1461,0,0
800.1,3065,0,0,0,2,1463,0,0
805.1,3062,0,0,0,2,1465,0,0
810.1,3060,0,0,0,2,1467,0,0
815.1,3057,0,0,0,2,1469,0,0
820.1,3055,0,0,0,2,1470,0,0
825.1,3052,0,0,0,2,1472,0,0
830.1,3050,0,0,0,2,1474,0,0
835.1,3047,0,0,0,2,1475,0,0
840.1,3044,0,0,0,2,1477,0,0
845.1,3041,0,0,0,2,1479,0,0
850.1,3039,0,0,0,2,1481,0,0
855.1,3036,0,0,0,2,1482,0,0
860.1,3033,0,0,0,2,1484,0,0
865.1,3030,0,0,0,2,1485,0,0
870.1,3027,0,0,0,2,1487,0,0
875.1,3024,0,0,0,2,1489,0,0
880.1,3021,0,0,0,2,1490,0,0
885.1,3018,0,0,0,2,1492,0,0
890.1,3015,0,0,0,2,1493,0,0
895.1,3012,0,0,0,2,1495,0,0
900.1,3008,0,0,0,2,1496,0,0
905.1,3005,0,0,0,2,1498,0,0
910.1,3002,0,0,0,2,1499,0,0
915.1,2998,9950,0,0,2,1501,9950,0
920.1,2995,8659,0,0,2,1502,8659,0
925.1,2991,7781,0,0,2,1504,7781,0
930.1,2988,7134,0,0,2,1505,7134,0
935.1,2984,6633,0,0,2,1506,6633,0
940.1,2981,6230,0,0,2,1508,6230,0
945.1,2977,5898,0,0,2,1509,5898,0
950.1,2973,5618,0,0,2,1511,5618,0
955.1,2969,5378,0,0,2,1512,5378,0
960.1,2965,5169,0,0,2,1513,5169,9786
965.1,2961,4986,0,0,2,1515,4986,9428
970.1,2957,4823,0,0,2,1516,4823,9111
975.1,2953,4678,0,0,2,1517,4678,8826
980.1,2949,4547,0,0,2,1518,4547,8570
985.1,2945,4428,0,0,2,1520,4428,8337
990.1,2941,4319,0,0,2,1521,4319,8124
995.1,2936,4220,0,0,2,1522,4220,7929
1000.1,2932,4128,0,0,2,1524,4128,7749
1005.1,2928,4044,0,0,2,1525,4044,7582
1010.1,2923,3965,0,0,2,1526,3965,7428
1015.1,2918,3892,0,0,2,1527,3892,7283
1020.1,2914,3824,0,0,2,1528,3824,7149
1025.1,2909,3760,0,0,2,1530,3760,7023
1030.1,2904,3701,0,0,2,1531,3701,6904
1035.1,2899,3644,0,0,2,1532,3644,6792
1040.1,2894,3592,0,0,2,1533,3592,6687
1045.1,2889,3541,0,0,2,1534,3541,6587
1050.1,2884,3494,0,0,2,1535,3494,6493
1055.1,2879,3449,0,0,2,1536,3449,6404
1060.1,2873,3407,0,0,2,1538,3407,6318
1065.1,2868,3366,0,0,2,1539,3366,6237
1070.1,2862,3328,0,0,2,1540,3328,6160
1075.1,2857,3291,0,0,2,1541,3291,6087
1080.1,2851,3256,0,0,2,1542,3256,6016
1085.1,2845,3223,0,0,2,1543,3223,5949
1090.1,2839,3191,0,0,2,1544,3191,5884
1095.1,2833,3160,0,0,2,1545,3160,5822
1100.1,2827,3131,0,0,2,1546,3131,5762
1105.1,2821,3102,0,0,2,1547,3102,5705
1110.1,2815,3075,0,0,2,1548,3075,5650
1115.1,2808,3049,0,0,2,1549,3049,5597
1120.1,2802,3024,0,0,2,1550,3024,5546
1125.1,2795,3000,0,0,2,1551,3000,5497
1130.1,2788,2977,0,0,2,1552,2977,5449
1135.1,2781,2954,0,0,2,1553,2954,5404
1140.1,2774,2933,0,0,2,1554,2933,5359
1145.1,2767,2912,0,0,2,1555,2912,5316
1150.1,2760,2892,0,0,2,1556,2892,5275
1155.1,2753,2872,0,0,2,1557,2872,5234
1160.1,2745,2853,0,0,2,1558,2853,5195
1165.1,2738,2835,0,0,2,1559,2835,5158
1170.1,2730,2817,0,0,2,1560,2817,5121
1175.1,2722,2800,0,0,2,1561,2800,5085
1180.1,2714,2783,0,0,2,1562,2783,5051
1185.1,2706,2767,0,0,2,1563,2767,5017
1190.1,2698,2752,0,0,2,1563,2752,4984
1195.1,2690,2736,0,0,2,1564,2736,4953
1200.1,2681,2722,0,0,2,1565,2722,4922
1205.1,2673,2707,0,0,2,1566,2707,4891
1210.1,2664,2693,0,0,2,1567,2693,4862
1215.1,2655,2680,0,0,2,1568,2680,4833
1220.1,2646,2666,0,0,2,1569,2666,4806
1225.1,2637,2654,0,0,2,1569,2654,4778
1230.1,2628,2641,0,0,2,1570,2641,4752
1235.1,2619,2629,0,0,2,1571,2629,4726
1240.1,2610,2617,0,0,2,1572,2617,4701
1245.1,2600,2605,0,0,2,1573,2605,4676
1250.1,2591,2594,0,0,2,1574,2594,4652
1255.1,2581,2583,0,0,2,1574,2583,4628
1260.1,2571,2572,0,0,2,1575,2572,4605
1265.1,2561,2562,0,0,2,1576,2562,4583
1270.1,2551,2552,0,0,2,1577,2552,4560
1275.1,0,0,0,0,2,1577,2541,4539
1280.1,2531,2532,0,0,2,1578,2532,4518
1285.1,2521,2522,0,0,2,1579,2522,4497
1290.1,2511,2513,0,0,2,1580,2513,4477
1295.1,2501,2504,0,0,2,1580,2504,4457
1300.1,2491,2495,0,0,2,1581,2495,4437
1305.1,2480,2486,0,0,2,1582,2486,4418
1310.1,2470,2478,0,0,2,1583,2478,4400
1315.1,2460,2469,0,0,2,1583,2469,4381
1320.1,2449,2461,0,0,2,1584,2461,4363
1325.1,2439,2453,0,0,2,1585,2453,4345
1330.1,2428,2445,0,0,2,1586,2445,4328
1335.1,2418,2437,0,0,2,1586,2437,4311
1340.1,2408,2430,0,0,2,1587,2430,4294
1345.1,2397,2423,0,0,2,1588,2423,4278
1350.1,2387,2415,0,0,2,1588,2415,4262
1355.1,2377,2408,0,0,2,1589,2408,4246
1360.1,2367,2401,0,0,2,1590,2401,4230
1365.1,2357,2394,0,0,2,1590,2394,4215
1370.1,2347,2388,0,0,2,1591,2388,4200
1375.1,2337,2381,0,0,2,1592,2381,4185
1380.1,2327,2375,0,0,2,1592,2375,4170
1385.1,2317,2369,0,0,2,1593,2369,4156
1390.1,2307,2362,0,0,2,1594,2362,4142
1395.1,2298,2356,0,0,2,1594,2356,4128
1400.1,2288,2350,0,0,2,1595,2350,4114
1405.1,2279,2344,0,0,2,1595,2344,4101
1410.1,2270,2339,0,0,2,1596,2339,4087
1415.1,2261,2333,0,0,2,1597,2333,4074
1420.1,2252,2327,0,0,2,1597,2327,4061
1425.1,2243,2322,0,0,2,1598,2322,4049
1430.1,2234,2317,0,0,2,1599,2317,4036
1435.1,2225,2311,0,0,2,1599,2311,4024
1440.1,2217,2306,0,0,2,1600,2306,4012
1445.1,2209,2301,0,0,2,1600,2301,4001
1450.1,2200,2296,0,0,2,1601,2296,3988
1455.1,2192,2291,0,0,2,1601,2291,3976
1460.1,2184,2286,0,0,2,1602,2286,3965
1465.1,2177,2282,0,0,2,1603,2282,3953
1470.1,2169,2277,0,0,2,1603,2277,3942
1475.1,2161,2272,0,0,2,1604,2272,3931
1480.1,2154,2268,0,0,2,1604,2268,3920
1485.1,2147,2263,0,0,2,1605,2263,3909
1490.1,2139,2259,0,0,2,1605,2259,3898
1495.1,2132,2255,0,0,2,1606,2255,3888
1500.1,2126,2250,0,0,2,1607,2250,3877
1505.1,2119,2246,0,0,2,1607,2246,3867
1510.1,2112,2242,0,0,2,1608,2242,3857
1515.1,2106,2238,0,0,2,1608,2238,3847
1520.1,2099,2234,0,0,2,1609,2234,3837
1525.1,2093,2230,0,0,2,1609,2230,3827
1530.1,2087,2226,0,0,2,1610,2226,3817
1535.1,2081,2222,0,0,2,1610,2222,3808
1540.1,2075,2219,0,0,2,1611,2219,3798
1545.1,2069,2215,0,0,2,1611,2215,3789
1550.1,2063,2211,0,0,2,1612,2211,3780
1555.1,2058,2208,0,0,2,1612,2208,3770
1560.1,2052,2204,0,0,2,1613,2204,3761
1565.1,2047,2201,0,0,2,1613,2201,3752
1570.1,2042,2197,0,0,2,1614,2197,3743
1575.1,2037,2194,0,0,2,1614,2194,3735
1580.1,2031,2190,0,0,2,1615,2190,3726
1585.1,2026,2187,0,0,2,1615,2187,3717
1590.1,2022,2184,0,0,2,1616,2184,3709
1595.1,2017,2181,0,0,2,1616,2181,3700
1600.1,2012,2178,0,0,2,1617,2178,3692
1605.1,2007,2174,0,0,2,1617,2174,3683
1610.1,2003,2171,0,0,2,1617,2171,3675
1615.1,1999,2168,0,0,2,1618,2168,3667
1620.1,1994,2165,0,0,2,1618,2165,3659
1625.1,1990,2162,0,0,2,1619,2162,3651
1630.1,1986,2159,0,0,2,1619,2159,3643
1635.1,1982,2156,0,0,2,1620,2156,3635
1640.1,1978,2154,0,0,2,1620,2154,3627
1645.1,1974,2151,0,0,2,1621,2151,3619
1650.1,1970,2148,0,0,2,1621,2148,3611
1655.1,1966,2145,0,0,2,1621,2145,3604
1660.1,1962,2143,0,0,2,1622,2143,3596
1665.1,1958,2140,0,0,2,1622,2140,3589
1670.1,1955,2137,0,0,2,1623,2137,3581
1675.1,1951,2135,0,0,2,1623,2135,3574
1680.1,1948,2132,0,0,2,1624,2132,3566
1685.1,1944,2130,0,0,2,1624,2130,3559
1690.1,1941,2127,0,0,2,1624,2127,3552
1695.1,1938,2125,0,0,2,1625,2125,3544
1700.1,1934,2122,0,0,2,1625,2122,3537
1705.1,1931,2120,0,0,2,1626,2120,3530
1710.1,1928,2117,0,0,2,1626,2117,3523
1715.1,1925,2115,0,0,2,1626,2115,3516
1720.1,1922,2113,6470,8550,2,1627,2113,3509
1725.1,1919,2110,6087,9526,2,1627,2110,3502
1730.1,1916,2108,5848,0,2,1628,2108,3495
1735.1,1913,2106,5672,0,2,1628,2106,3488
1740.1,1910,2104,5531,0,2,1628,2104,3481
1745.1,1907,2101,5414,0,2,1629,2101,3475
1750.1,1905,2099,5314,0,2,1629,2099,3468
1755.1,1902,2097,5227,0,2,1629,2097,3461
1760.1,1899,2095,5150,0,2,1630,2095,3455
1765.1,1897,2093,5081,0,2,1630,2093,3448
1770.1,1894,2091,5018,0,2,1631,2091,3441
1775.1,1892,2089,4961,0,2,1631,2089,3435
1780.1,1889,2087,4908,0,2,1631,2087,3428
1785.1,1887,2085,4860,0,2,1632,2085,3422
1790.1,1884,2083,4815,0,2,1632,2083,3415
1795.1,1882,2081,4773,0,2,1632,2081,3409
1800.1,1879,2079,4734,0,2,1633,2079,3402
1805.1,1877,2077,4698,0,2,1633,2077,3396
1810.1,1875,2075,4663,0,2,1633,2075,3390
1815.1,1873,2073,4631,0,2,1634,2073,3383
1820.1,1871,2071,4600,0,2,1634,2071,3377
1825.1,1868,2070,4571,0,2,1634,2070,3371
1830.1,1866,2068,4544,0,2,1635,2068,3364
1835.1,1864,2066,4517,0,2,1635,2066,3358
1840.1,1862,2064,4492,0,2,1635,2064,3352
1845.1,1860,2062,4468,0,2,1636,2062,3346
1850.1,1858,2061,4445,0,2,1636,2061,3340
1855.1,1856,2059,4423,0,2,1636,2059,3333
1860.1,1854,2057,4402,0,2,1637,2057,3327
1865.1,1852,2056,4382,0,2,1637,2056,3321
1870.1,1850,2054,4363,0,2,1637,2054,3315
1875.1,1849,2052,4344,0,2,1638,2052,3309
1880.1,1847,2051,4326,0,2,1638,2051,3303
1885.1,1845,2049,4309,0,2,1638,2049,3297
1890.1,1843,2047,4292,0,2,1639,2047,3291
1895.1,1841,2046,4276,0,2,1639,2046,3285
1900.1,1840,2044,4261,0,2,1639,2044,3279
1905.1,1838,2043,4246,0,2,1640,2043,3273
1910.1,1836,2041,4231,0,2,1640,2041,3267
1915.1,1835,2040,4217,0,2,1640,2040,3261
1920.1,1833,2038,4203,0,2,1641,2038,3255
1925.1,1832,2037,4190,0,2,1641,2037,3249
1930.1,1830,2035,4177,0,2,1641,2035,3243
1935.1,1828,2034,4164,0,2,1641,2034,3238
1940.1,1827,2032,4152,0,2,1642,2032,3232
1945.1,1825,2031,4140,0,2,1642,2031,3226
1950.1,1824,2030,4129,0,2,1642,2030,3220
1955.1,1822,2028,4117,0,2,1643,2028,3214
1960.1,1821,2027,4106,0,2,1643,2027,3208
1965.1,1820,2025,4096,0,2,1643,2025,3202
1970.1,1818,2024,4085,0,2,1643,2024,3197
1975.1,1817,2023,4075,0,2,1644,2023,3191
1980.1,1815,2021,4065,0,2,1644,2021,3185
1985.1,1814,2020,4055,0,2,1644,2020,3179
1990.1,1813,2019,4046,0,2,1645,2019,3173
1995.1,1811,2017,4037,0,2,1645,2017,3168
